state_id,file,owner,loc_name,pretty_file,pop_source,official_weight,pixels,coastal
589,589-Eastern Kazakhstan.txt,KAZ,Ayaguz,Eastern Kazakhstan,wikidata/admin1,1341292.0,9048,0
590,590-Northern Kazakhstan.txt,KAZ,Akmolinsk,Northern Kazakhstan,wikidata/admin1,1341292.0,12791,0
591,591-Hainan.txt,CHI,Hainan,Hainan,census/admin,10430000.0,760,1
592,592-Guangzhou.txt,CHI,Guangzhou,Guangzhou,census/admin,127133000.0,1227,1
593,593-Guangdong.txt,CHI,Guangdong,Guangdong,census/admin,127133000.0,2383,1
594,594-Nanning.txt,CHI,Nanning,Nanning,census/admin,50127000.0,2548,0
595,595-Fujian.txt,CHI,Fujian,Fujian,census/admin,41870000.0,2632,1
596,596-Zhejiang.txt,CHI,Zhejiang,Zhejiang,census/admin,66270000.0,2409,1
597,597-Shandong.txt,CHI,Shandong,Shandong,census/admin,101232800.0,1457,1
598,598-Jiansu.txt,CHI,Jiangsu,Jiansu,census/admin,85260000.0,1922,1
599,599-Guanxi.txt,CHI,Guangxi,Guanxi,census/admin,50127000.0,2277,0
600,600-Jiangxi.txt,CHI,Jiangxi,Jiangxi,census/admin,45150000.0,4182,0
601,601-China 1.txt,CHI,Chamdo,China 1,census/admin,3650000.0,6269,0
602,602-China 2.txt,CHI,Hunan,China 2,census/admin,65683000.0,4188,0
603,603-China 3.txt,CHI,Guizhou,China 3,census/admin,38560000.0,3219,0
604,604-China 4.txt,CHI,Qinghai,China 4,census/admin,5940000.0,7585,0
605,605-China 5.txt,CHI,Sichuan,China 5,census/admin,83680000.0,3141,0
606,606-China 6.txt,CHI,Anhui,China 6,census/admin,61210000.0,2756,0
607,607-China 7.txt,CHI,Henan,China 7,census/admin,98150000.0,4660,0
608,608-Beijing.txt,CHI,Beiping,Beijing,census/admin,21840000.0,1006,1
609,609-China 8.txt,CHI,East Hebei,China 8,census/admin,73930000.0,972,1
610,610-China 9.txt,CHI,Jehol,China 9,census/admin,24000000.0,4608,0
611,611-China 10.txt,CHI,Chahar,China 10,census/admin,24000000.0,2299,0
612,612-China 11.txt,CHI,Xilingol,China 11,census/admin,24000000.0,4905,0
613,613-China 12.txt,CHI,Shanghai,China 12,census/admin,24870000.0,267,1
614,614-China 13.txt,CHI,Hebei,China 13,census/admin,73930000.0,2000,0
615,615-Shanxi.txt,CHI,Shanxi,Shanxi,census/admin,34660000.0,4294,0
616,616-China 14.txt,CHI,Ningxia,China 14,census/admin,7290000.0,3712,0
617,617-Xinjiang.txt,CHI,Urumqi,Xinjiang,census/admin,25980000.0,9307,0
618,618-China 15.txt,CHI,Dzungaria,China 15,census/admin,25980000.0,9892,0
619,619-China 16.txt,CHI,Yarkand,China 16,census/admin,25980000.0,4023,0
620,620-China 17.txt,CHI,Hubei,China 17,census/admin,58300000.0,2710,0
621,621-China 18.txt,CHI,Suiyuan,China 18,census/admin,24000000.0,3713,0
622,622-China 19.txt,CHI,Shaanbei,China 19,census/admin,39520000.0,1160,0
623,623-Luzon.txt,PHI,Luzon,Luzon,wikidata/admin1,12989074.0,913,1
624,624-Central islands.txt,PHI,Central Islands,Central islands,manual/2026,20000000.0,534,0
625,625-Samar.txt,PHI,Eastern Visayas,Samar,wikidata/admin1,4625929.0,431,0
626,626-Palawan.txt,PHI,Palawan,Palawan,wikidata/admin1,968795.0,297,1
627,627-Mindanao.txt,PHI,Davao,Mindanao,wikidata/admin1,5389422.0,821,1
628,628-Cebu.txt,PHI,Western Visayas,Cebu,wikidata/admin1,4861911.0,754,1
629,629-Hawaii.txt,USA,Hawaii,Hawaii,census/admin,1434697.0,626,1
630,630-Johnston Atoll.txt,USA,Johnston Atoll,Johnston Atoll,manual/2026,200.0,69,1
631,631-Midway Island.txt,USA,Midway Island,Midway Island,manual/2026,40.0,78,1
632,632-Wake Island.txt,USA,Wake Island,Wake Island,wikidata/admin1,100.0,88,1
633,633-Marshall Islands.txt,MHL,Marshall Islands,Marshall Islands,country-wpp2026,0.0,597,1
634,634-Solomon Islands.txt,SOL,Solomon Islands,Solomon Islands,manual/2026,720000.0,1092,1
635,635-New Caledonia.txt,FRA,New Caledonia,New Caledonia,wikidata/admin1,278500.0,430,1
636,636-Fiji.txt,FIJ,Fiji,Fiji,country-wpp2026,0.0,390,1
637,637-State 1.txt,SOV,Kamchatka,State 1,wikidata/admin1,288947.0,22145,1
638,638-Guam.txt,USA,Guam,Guam,census/admin,170185.0,84,1
639,639-Maiana.txt,KIR,Gilbert Islands,Maiana,wikidata/admin1,108145.0,249,1
640,640-Mandalay.txt,BRM,Mandalay,Mandalay,wikidata/admin1,6283663.0,1173,0
641,641-Tahiti.txt,FRA,Tahiti,Tahiti,wikidata/admin1,278786.0,148,1
642,642-Phoenix Island.txt,KIR,Phoenix Island,Phoenix Island,wikidata/admin1,41.0,79,1
643,643-Fongafale.txt,TUV,Ellice Islands,Fongafale,country-wpp2026,0.0,256,1
644,644-state 3.txt,SOV,Kolyma,state 3,wikidata/admin1,133387.0,70659,0
645,645-Iwo Jima.txt,JAP,Iwo Jima,Iwo Jima,manual/2026,2500.0,371,1
646,646-Saipan.txt,USA,Saipan,Saipan,census/admin,42914.0,149,1
647,647-Palau.txt,PLU,Palau,Palau,country-wpp2026,0.0,184,1
648,648-Marcus Island.txt,JAP,Marcus Island,Marcus Island,manual/2026,200.0,89,1
649,649-Galapagos Islands.txt,ECU,Galapagos Islands,Galapagos Islands,wikidata/admin1,28583.0,195,1
650,650-Attu Island.txt,USA,Attu Island,Attu Island,manual/2026,20.0,127,1
651,651-Sov state 5.txt,SOV,Ufa,Sov state 5,wikidata/admin1,4042377.0,4541,0
652,652-Sov state 6.txt,SOV,Orenburg,Sov state 6,wikidata/admin1,1828655.0,3755,0
653,653-Sov state 7.txt,SOV,Sverdlovsk,Sov state 7,wikidata/admin1,4221452.0,8668,0
654,654-sov state 8.txt,SOV,Oyrot Region,sov state 8,wikidata/admin1,210095.0,3999,0
655,655-North Sakhalin.txt,SOV,North Sakhalin,North Sakhalin,wikidata/admin1,457590.0,1792,0
656,656-Kuwait.txt,KUW,Kuwait,Kuwait,country-wpp2026,0.0,368,1
657,657-Border state.txt,SOV,Birobidzhan,Border state,wikidata/admin1,144428.0,10288,0
658,658-Arab UK 1.txt,UAE,Abu Dhabi,Arab UK 1,wikidata/admin1,2908173.0,1691,1
659,659-Arabian UK 2.txt,STC,Hadhramaut,Arabian UK 2,manual/2026,2000000.0,5603,0
660,660-Equatorial Africa.txt,CAR,Equatorial Africa,Equatorial Africa,country-wpp2026,0.0,12280,0
661,661-Tripolitania.txt,LBA,Tripolitania,Tripolitania,manual/2026,1800000.0,2656,0
662,662-Sirte.txt,LNA,Sirte,Sirte,manual/2026,120000.0,1376,0
663,663-Cyrenaica.txt,LNA,Cyrenaica,Cyrenaica,manual/2026,1200000.0,1791,0
664,664-Southern Slovakia.txt,SLO,Southern Slovakia,Southern Slovakia,wikidata/admin1,661995.0,475,0
665,665-Gabes.txt,TUN,Gabès,Gabes,wikidata/admin1,374300.0,2458,0
666,666-Norrnorrland.txt,SWE,Norrbotten,Norrnorrland,wikidata/admin1,249265.0,7099,1
667,667-West Nusa Tenggara.txt,INS,West Nusa Tenggara,West Nusa Tenggara,wikidata/admin1,5646000.0,675,1
668,668-The Moluccas.txt,INS,The Moluccas,The Moluccas,wikidata/admin1,3301200.0,1274,1
669,669-Dutch New Guinea.txt,INS,Dutch New Guinea,Dutch New Guinea,wikidata/admin1,7760095.0,5329,1
670,670-Laos.txt,LAO,Laos,Laos,manual/2026,4800000.0,3855,0
671,671-Annam.txt,VIN,Tonkin,Annam,manual/2026,38000000.0,2493,1
672,672-South Sumatra.txt,INS,South Sumatra,South Sumatra,wikidata/admin1,10675862.0,2607,1
673,673-Sulawesi.txt,INS,Sulawesi,Sulawesi,wikidata/admin1,9463400.0,1896,1
674,674-Central Australia.txt,AST,Central Australia,Central Australia,wikidata/admin1,1891700.0,20178,0
675,675-Al Hajara.txt,IRQ,Al Hajara,Al Hajara,manual/2026,1800000.0,1745,0
676,676-Mosul.txt,IRQ,Mosul,Mosul,manual/2026,4000000.0,2176,0
677,677-Aleppo.txt,SYR,Aleppo,Aleppo,wikidata/admin1,4868000.0,1268,1
678,678-Rub al Khali.txt,SAU,Rub al Khali,Rub al Khali,wikidata/admin1,6777146.0,7306,0
679,679-Hejaz.txt,SAU,Madinah,Hejaz,wikidata/admin1,2132679.0,4116,0
680,680-Deir-az-Zur.txt,SYR,Deir ez-Zor,Deir-az-Zur,wikidata/admin1,1239000.0,1050,0
681,681-Soviet Lakes.txt,SAF,Cape,Soviet Lakes,manual/2026,16000000.0,13240,1
682,682-Northern Ontario.txt,CAN,Northern Ontario,Northern Ontario,wikidata/admin1,14223942.0,19402,0
683,683-Northeastern Canada.txt,CAN,Nunavut,Northeastern Canada,wikidata/admin1,36858.0,12106,0
684,684-Caroline Islands.txt,FSM,Caroline Islands,Caroline Islands,country-wpp2026,0.0,712,1
685,685-Panama Canal.txt,PAN,Panamá Canal,Panama Canal,wikidata/admin1,1713070.0,96,1
686,686-Puerto Rico.txt,USA,Puerto Rico,Puerto Rico,census/admin,3205691.0,209,1
687,687-British Guyana.txt,GYA,British Guyana,British Guyana,country-wpp2026,0.0,4362,1
688,688-Chaco Boreal.txt,PAR,Chaco Boreal,Chaco Boreal,manual/2026,80000.0,5577,0
689,689-Jamaica.txt,JAM,Jamaica,Jamaica,country-wpp2026,0.0,266,1
690,690-Bahama Islands.txt,BAH,Northern Bahamas,Bahama Islands,country-wpp2026,0.0,263,1
691,691-Trinidad.txt,TRI,Trinidad,Trinidad,country-wpp2026,0.0,143,1
692,692-Windward Islands.txt,BRB,Barbados,Windward Islands,country-wpp2026,0.0,42,1
693,693-Southern Bahamas.txt,ENG,Turks and Caicos,Southern Bahamas,manual/2026,46000.0,136,1
694,694-French Caribbean.txt,FRA,Guadeloupe,French Caribbean,wikidata/admin1,384160.0,71,1
695,695-Curacao.txt,HOL,Curaçao,Curacao,wikidata/admin1,152849.0,116,1
696,696-Bermuda.txt,ENG,Bermuda,Bermuda,census/admin,64000.0,93,1
697,697-Madeira.txt,POR,Madeira,Madeira,wikidata/admin1,250769.0,51,1
698,698-Azores.txt,POR,Azores,Azores,wikidata/admin1,236440.0,112,1
699,699-Rio de Oro.txt,MOR,Western Sahara,Rio de Oro,manual/2026,400000.0,2714,1
700,700-Sierra Leone.txt,SIE,Sierra Leone,Sierra Leone,country-wpp2026,0.0,1638,1
701,701-Gambia.txt,GAM,Gambia,Gambia,country-wpp2026,0.0,249,1
702,702-Cape Verde.txt,CBV,Cape Verde,Cape Verde,country-wpp2026,0.0,88,1
703,703-Ascension.txt,ENG,Ascension,Ascension,manual/2026,800.0,49,1
704,704-Saint Helena.txt,ENG,Saint Helena,Saint Helena,manual/2026,4400.0,121,1
705,705-Sao Tome.txt,STP,Sao Tome,Sao Tome,country-wpp2026,0.0,22,1
706,706-Reunion.txt,FRA,Reunion,Reunion,wikidata/admin1,889679.0,72,1
707,707-Mauritius.txt,MAU,Mauritius,Mauritius,country-wpp2026,0.0,74,1
708,708-Comoro Islands.txt,COM,Comoro Islands,Comoro Islands,country-wpp2026,0.0,102,1
709,709-Seychelles.txt,SEY,Seychelles,Seychelles,country-wpp2026,0.0,178,1
710,710-Diego Garcia.txt,ENG,Diego Garcia,Diego Garcia,manual/2026,4000.0,96,1
711,711-Christmas Island.txt,AST,Christmas Island,Christmas Island,manual/2026,1700.0,70,1
712,712-Cocos Islands.txt,AST,Cocos Islands,Cocos Islands,manual/2026,600.0,116,1
713,713-Kerguelen.txt,FRA,Kerguelen,Kerguelen,wikidata/admin1,196.0,206,1
714,714-Heilungkiang.txt,CHI,Heilungkiang,Heilungkiang,census/admin,30499000.0,14520,0
715,715-Liaoning.txt,CHI,Liaobei,Liaoning,census/admin,41820000.0,5453,0
716,716-Liaotung.txt,CHI,Liaoning,Liaotung,census/admin,41820000.0,2583,1
717,717-Chuho.txt,CHI,Sungkiang,Chuho,census/admin,30499000.0,4977,0
718,718-Stanleyville.txt,COG,Stanleyville,Stanleyville,wikidata/admin1,7221900.0,8397,0
719,719-Natal.txt,SAF,Natal,Natal,wikidata/admin1,12423907.0,6093,1
720,720-South Georgia.txt,ENG,South Georgia,South Georgia,manual/2026,20.0,372,1
721,721-Portuguese Timor.txt,TML,East Timor,Portuguese Timor,country-wpp2026,0.0,365,1
722,722-Petsamo.txt,SOV,Petsamo,Petsamo,wikidata/admin1,656438.0,1117,1
723,723-Southern Island.txt,NZL,Canterbury,Southern Island,wikidata/admin1,698200.0,1788,1
724,724-Southern Siam.txt,SIA,Southern Siam,Southern Siam,manual/2026,9400000.0,1426,1
725,725-Nauru.txt,NAU,Nauru,Nauru,country-wpp2026,0.0,65,1
726,726-Samoa.txt,SAM,Samoa,Samoa,country-wpp2026,0.0,130,1
727,727-Line Islands.txt,KIR,Line Islands,Line Islands,wikidata/admin1,11252.0,189,1
728,728-Guangzhouwan.txt,CHI,Guangzhouwan,Guangzhouwan,census/admin,500000.0,40,1
729,729-Macau.txt,CHI,Macau,Macau,census/admin,723188.0,59,1
730,730-St Pierre and Miquelon .txt,FRA,St Pierre and Miquelon,St Pierre and Miquelon,wikidata/admin1,5974.0,30,1
731,731-Central Macedonia.txt,GRE,Central Macedonia,Central Macedonia,wikidata/admin1,1795669.0,717,1
732,732-Pamir.txt,KYR,Pamir,Pamir,country-wpp2026,0.0,6806,0
733,733-Andaman.txt,RAJ,Andaman,Andaman,census/admin,400000.0,169,1
734,734-Nendo.txt,SOL,Santa Cruz Islands,Nendo,manual/2026,20000.0,84,1
735,735-Savoy.txt,FRA,Savoy,Savoy,wikidata/admin1,1309384.0,728,1
736,736-Litorale.txt,SLV,Slovenian Littoral,Litorale,manual/2026,330000.0,164,1
737,737-New Britain.txt,PNG,Bismarck,New Britain,manual/2026,500000.0,1021,1
738,738-Aru Islands.txt,INS,Aru Islands,Aru Islands,wikidata/admin1,1945600.0,283,1
739,739-Haida Gwaii.txt,CAN,Haida Gwaii,Haida Gwaii,wikidata/admin1,5000879.0,424,1
740,740-Vancouver Island.txt,CAN,Vancouver Island,Vancouver Island,wikidata/admin1,5000879.0,1328,0
741,741-Cambodia.txt,CAM,Cambodia,Cambodia,manual/2026,16000000.0,2974,1
742,742-Stalinabad.txt,TAJ,Stalinabad,Stalinabad,country-wpp2026,0.0,3815,0
743,743-Qingdao.txt,CHI,Qingdao,Qingdao,census/admin,101232800.0,63,1
744,744-Xian.txt,CHI,Xian,Xian,census/admin,39520000.0,2407,0
745,745-Dalian.txt,CHI,Dalian,Dalian,census/admin,41820000.0,117,1
746,746-Ordos.txt,CHI,Ordos,Ordos,census/admin,24000000.0,2751,0
747,747-Dali Bai.txt,CHI,Dali,Dali Bai,census/admin,46730000.0,3946,0
748,748-Zunyi.txt,CHI,Zunyi,Zunyi,census/admin,38560000.0,1294,0
749,749-Huangshan.txt,CHI,Huangshan,Huangshan,census/admin,61210000.0,1258,0
750,750-Changde.txt,CHI,Changde,Changde,census/admin,65683000.0,1951,0
751,751-Liangshan.txt,CHI,Liangshan,Liangshan,census/admin,83680000.0,1779,0
752,752-Chamdo.txt,CHI,Ganzi,Chamdo,census/admin,3650000.0,4640,0
753,753-Gannan.txt,CHI,Gannan,Gannan,census/admin,24650000.0,2690,0
754,754-Golog.txt,CHI,Golog,Golog,census/admin,5940000.0,4486,0
755,755-Haixi.txt,CHI,Haixi,Haixi,census/admin,5940000.0,7591,0
756,756-Jiuquan.txt,CHI,Jiuquan,Jiuquan,census/admin,24650000.0,4450,0
757,757-Shigatse.txt,CHI,Shigatse,Shigatse,census/admin,3650000.0,5481,0
758,758-Ngari.txt,CHI,Ngari,Ngari,census/admin,3650000.0,6953,0
759,759-Kunlun.txt,CHI,Kunlun Shan,Kunlun,census/admin,25980000.0,3973,0
760,760-Dabancheng.txt,CHI,Dabancheng,Dabancheng,census/admin,25980000.0,5960,0
761,761-Hulunbuir.txt,CHI,Hulunbuir,Hulunbuir,census/admin,24000000.0,7931,0
762,762-Katowice.txt,POL,Katowice,Katowice,wikidata/admin1,4617000.0,132,0
763,763-Konigsberg.txt,SOV,Königsberg,Konigsberg,wikidata/admin1,994599.0,697,1
764,764-West Banat.txt,SER,West Banat,West Banat,wikidata/admin1,293730.0,310,0
765,765-Qatar.txt,QAT,Qatar,Qatar,country-wpp2026,0.0,300,1
766,766-Southern Bessarabia.txt,UKR,Southern Bessarabia,Southern Bessarabia,wikidata/admin1,2351392.0,493,1
767,767-North Darfur.txt,RSF,North Darfur,North Darfur,manual/2026,2300000.0,8598,0
768,768-Rwanda.txt,RWA,Rwanda,Rwanda,country-wpp2026,0.0,479,0
769,769-Burundi.txt,BRD,Burundi,Burundi,country-wpp2026,0.0,577,0
770,770-Malawi.txt,MLW,Malawi,Malawi,country-wpp2026,0.0,1941,0
771,771-Zambia.txt,ZAM,Zambia,Zambia,manual/2026,18000000.0,8075,0
772,772-Middle Congo.txt,RCG,Middle Congo,Middle Congo,country-wpp2026,0.0,7155,1
773,773-Cameroon.txt,CMR,Cameroon,Cameroon,country-wpp2026,0.0,9246,1
774,774-Chad.txt,CHA,Chad,Chad,manual/2026,14000000.0,11935,0
775,775-B.E.T..txt,CHA,B.E.T.,B.E.T.,manual/2026,500000.0,11713,0
776,776-Dahomey.txt,DAH,Dahomey,Dahomey,country-wpp2026,0.0,2201,1
777,777-Togo.txt,TOG,Togo,Togo,country-wpp2026,0.0,1186,1
778,778-Upper Volta.txt,VOL,Upper Volta,Upper Volta,country-wpp2026,0.0,5727,0
779,779-Ivory Coast.txt,IVO,Ivory Coast,Ivory Coast,country-wpp2026,0.0,6568,1
780,780-Guinea.txt,GNA,Guinea,Guinea,country-wpp2026,0.0,5155,1
781,781-Niger.txt,NGR,Niger,Niger,manual/2026,22000000.0,2525,0
782,782-Tombouctou.txt,AZA,Kidal,Tombouctou,manual/2026,90000.0,13729,0
783,783-Sidi Ifni.txt,MOR,Sidi Ifni,Sidi Ifni,wikidata/admin1,104601.0,58,1
784,784-Ermland-Masuren.txt,LIT,Vilna,Ermland-Masuren,wikidata/admin1,851346.0,471,0
785,785-Picardy.txt,FRA,Picardy,Picardy,wikidata/admin1,1927142.0,631,0
786,786-Mauritanian Desert.txt,MRT,Mauritanian Desert,Mauritanian Desert,manual/2026,400000.0,16447,0
787,787-North Kashmir.txt,PAK,Gilgit-Baltistan,North Kashmir,wikidata/admin1,1155755.0,2160,0
788,788-Salamanca.txt,SPR,Salamanca,Salamanca,wikidata/admin1,327685.0,421,0
789,789-Cordoba.txt,SPR,Córdoba,Cordoba,wikidata/admin1,772152.0,852,0
790,790-Asturias.txt,SPR,Asturias,Asturias,wikidata/admin1,1008028.0,570,1
791,791-Valladolid.txt,SPR,Valladolid,Valladolid,wikidata/admin1,525398.0,815,0
792,792-Basque Country.txt,SPR,País Vasco,Basque Country,wikidata/admin1,2230452.0,266,1
793,793-Guadalajara.txt,SPR,Guadalajara,Guadalajara,wikidata/admin1,279860.0,1004,0
794,794-Eastern Aragon.txt,SPR,Eastern Aragón,Eastern Aragon,wikidata/admin1,1347834.0,820,0
795,795-Santarem.txt,POR,Santarém,Santarem,wikidata/admin1,57398.0,547,0
796,796-North Angola.txt,ANG,Cabinda,North Angola,wikidata/admin1,903370.0,215,1
797,797-Istanbul.txt,TUR,Istanbul,Istanbul,wikidata/admin1,15655924.0,168,1
798,798-Amasya.txt,TUR,Amasya,Amasya,wikidata/admin1,313693.0,832,0
799,799-Hatay.txt,TUR,Hatay,Hatay,wikidata/admin1,1501571.0,136,0
800,800-Van.txt,TUR,Van,Van,wikidata/admin1,994436.0,1074,0
801,801-Moesia.txt,BUL,Moesia,Moesia,manual/2026,1800000.0,641,0
802,802-Kosovo.txt,KOS,Kosovo,Kosovo,country-wpp2026,0.0,434,0
803,803-Southern Serbia.txt,SER,Southern Serbia,Southern Serbia,manual/2026,1100000.0,233,0
804,804-Herzegovina.txt,BOS,Herzegovina,Herzegovina,wikidata/admin1,2219220.0,307,0
805,805-Northern Epirus.txt,ALB,Northern Epirus,Northern Epirus,manual/2026,55000.0,168,0
806,806-French Basque Country.txt,FRA,Pyrénées-Atlantiques,French Basque Country,wikidata/admin1,706564.0,264,0
807,807-Gdynia.txt,POL,Gdynia,Gdynia,wikidata/admin1,2300000.0,859,1
808,808-Riga.txt,LAT,Rīga,Riga,wikidata/admin1,588911.0,363,1
809,809-Latgale.txt,LAT,Zemgale,Latgale,manual/2026,320000.0,706,0
810,810-Zemgale.txt,LAT,Latgale,Zemgale,manual/2026,260000.0,1112,0
811,811-Saaremaa.txt,EST,Saaremaa,Saaremaa,wikidata/admin1,32021.0,256,0
812,812-Tallinn.txt,EST,Harju,Tallinn,wikidata/admin1,646315.0,433,1
813,813-Rakvere.txt,EST,Virumaa,Rakvere,manual/2026,130000.0,618,1
814,814-Suduva.txt,LIT,Sūduva,Suduva,wikidata/admin1,135891.0,376,0
815,815-Aukstaitija.txt,LIT,Aukštaitija,Aukstaitija,wikidata/admin1,472481.0,921,0
816,816-West Virginia.txt,USA,West Virginia,West Virginia,census/admin,1766107.0,1813,0
817,817-Gobi.txt,MON,Gobi,Gobi,manual/2026,200000.0,22508,0
818,818-Khovd.txt,MON,Khovd,Khovd,wikidata/admin1,86000.0,8940,0
819,819-Dornod.txt,MON,Dornod,Dornod,wikidata/admin1,76476.0,9829,0
820,820-Khovsgol.txt,MON,Khövsgöl,Khovsgol,wikidata/admin1,128159.0,5604,0
821,821 - Chenchnya-Ingushetia.txt,SOV,Chechnya-Ingushetia,Chenchnya-Ingushetia,wikidata/admin1,527200.0,703,0
822,822 - Chukotka.txt,SOV,Chukotka,Chukotka,wikidata/admin1,47778.0,54000,0
823,823 - Karakalpakstan.txt,UZB,Karakalpakstan,Karakalpakstan,wikidata/admin1,2149932.0,5022,0
824,824 - Yamalia.txt,SOV,Yamalia,Yamalia,wikidata/admin1,515960.0,28112,0
825,825 - Nenetsia.txt,SOV,Nenets,Nenetsia,wikidata/admin1,515960.0,21351,1
826,826 - Abkhazia.txt,ABK,Abkhazia,Abkhazia,country-wpp2026,0.0,382,0
827,827 - Kabardino-Balkaria.txt,SOV,Kabardino-Balkaria,Kabardino-Balkaria,wikidata/admin1,905464.0,490,0
828,828 - North Ossetia.txt,SOV,North Ossetia,North Ossetia,wikidata/admin1,678879.0,347,0
829,829 - Volga Germany.txt,SOV,Engels-Marxstadt,Volga Germany,wikidata/admin1,2369405.0,1247,0
830,830 - Bukhara.txt,UZB,Bukhara,Bukhara,wikidata/admin1,1543900.0,3344,0
831,831 - Khiva.txt,UZB,Khiva,Khiva,manual/2026,1900000.0,1816,0
832,832 - Dashhowuz.txt,TMS,Tashauz,Dashhowuz,manual/2026,1500000.0,2389,0
833,833 - Mari El.txt,SOV,Mari El,Mari El,wikidata/admin1,669854.0,1705,0
834,834 - Balta.txt,PMR,Transnistria,Balta,country-wpp2026,0.0,96,0
835,835-Haraghe.txt,ETH,Hararghe,Haraghe,manual/2026,7000000.0,5108,0
836,836-Bale.txt,ETH,Bale,Bale,manual/2026,2200000.0,2453,0
837,837-Sidamo.txt,ETH,Sidamo,Sidamo,manual/2026,8000000.0,3139,0
838,838-Illubabor.txt,ETH,Illubabor-Kaffa,Illubabor,manual/2026,3500000.0,1803,0
839,839-Welega.txt,ETH,Welega,Welega,manual/2026,4000000.0,1758,0
840,840-Gojjam.txt,ETH,Gojjam,Gojjam,manual/2026,5500000.0,1397,0
841,841-Begemder.txt,ETH,Begemder,Begemder,manual/2026,5000000.0,1636,0
842,842-Tigray.txt,ETH,Tigray,Tigray,wikidata/admin1,4960003.0,1049,0
843,843-Wello.txt,ETH,Wello,Wello,manual/2026,4000000.0,956,0
844,844-jubaland.txt,JUB,Jubaland,jubaland,country-wpp2026,0.0,629,1
845,845-Jura Mountains.txt,SWI,Jura Mountains,Jura Mountains,wikidata/admin1,252839.0,253,0
846,846-Ticino.txt,SWI,Ticino,Ticino,wikidata/admin1,358903.0,115,0
847,847-Western Swiss Alps.txt,SWI,Western Swiss Alps,Western Swiss Alps,wikidata/admin1,724747.0,274,0
848,848-Voralberg.txt,AUS,Vorarlberg,Voralberg,wikidata/admin1,411784.0,162,0
849,849-Puglia.txt,ITA,Puglia,Puglia,wikidata/admin1,3866174.0,630,1
850,850-Trentino.txt,ITA,Trentino,Trentino,wikidata/admin1,548684.0,171,0
851,851-Var.txt,FRA,Var,Var,wikidata/admin1,1119307.0,264,1
852,852-Istria.txt,CRO,Istria,Istria,wikidata/admin1,195237.0,142,1
853,853-Ljubljana.txt,SLV,Ljubljana,Ljubljana,wikidata/admin1,296228.0,156,0
854,854-Jawf.txt,SAU,Jawf,Jawf,wikidata/admin1,508475.0,4724,0
855,855-Tabuk.txt,SAU,Tabuk,Tabuk,wikidata/admin1,791535.0,4765,0
856,856-Asir-Makkah.txt,SAU,Asir-Makkah,Asir-Makkah,wikidata/admin1,9126881.0,4756,1
857,857-Ha'il.txt,SAU,Al-Qassim,Ha'il,wikidata/admin1,1215858.0,4683,0
858,858-Najiran.txt,SAU,Najiran,Najiran,wikidata/admin1,505652.0,4917,0
859,859-Dammam.txt,SAU,Dammam,Dammam,wikidata/admin1,4105780.0,2706,1
860,860-Cote-Nord.txt,CAN,Côte-Nord,Cote-Nord,wikidata/admin1,8501833.0,10197,0
861,861-Saguenay.txt,CAN,Saguenay,Saguenay,wikidata/admin1,8501833.0,6759,0
862,862-ouest du quebec.txt,CAN,Ouest du Quebec,ouest du quebec,wikidata/admin1,8501833.0,8406,0
863,863-Maurice.txt,CAN,Maurice,Maurice,wikidata/admin1,8501833.0,3107,0
864,864-Yukon.txt,CAN,Yukon Territory,Yukon,wikidata/admin1,40232.0,18709,0
865,865-Northern Saskatchewan.txt,CAN,N. Saskatchewan,Northern Saskatchewan,wikidata/admin1,1132505.0,13688,0
866,866-Districts of Ontario.txt,CAN,Districts of Ontario,Districts of Ontario,wikidata/admin1,14223942.0,17435,0
867,867-Northern Manitoba.txt,CAN,Northern Manitoba,Northern Manitoba,wikidata/admin1,1342153.0,22462,0
868,868-Isan.txt,SIA,Isan,Isan,manual/2026,22000000.0,3818,0
869,869-Lanna.txt,SIA,Lanna,Lanna,manual/2026,12000000.0,2013,0
870,870-North West Australia.txt,AST,North West Australia,North West Australia,wikidata/admin1,1891700.0,7752,0
871,871-South West Australia.txt,AST,South West Australia,South West Australia,wikidata/admin1,1891700.0,9284,0
872,872-North Queensland.txt,AST,North Queensland,North Queensland,wikidata/admin1,5618800.0,6902,0
873,873-South West Queensland.txt,AST,South West Queensland,South West Queensland,wikidata/admin1,5618800.0,5872,0
874,874-Magadan.txt,SOV,Magadan,Magadan,wikidata/admin1,133387.0,24210,0
875,875-Chukchi Peninsulay.txt,SOV,Chukchi Peninsula,Chukchi Peninsulay,wikidata/admin1,47778.0,1820,1
876,876-Udachny.txt,SOV,Udachny,Udachny,wikidata/admin1,1001664.0,40975,0
877,877-Verkhoyansk.txt,SOV,Verkhoyansk,Verkhoyansk,wikidata/admin1,1001664.0,45595,0
878,878-Khatangsky.txt,SOV,Khatangsky,Khatangsky,wikidata/admin1,2837988.0,40373,0
879,879-Kargopol.txt,SOV,Kargopol,Kargopol,wikidata/admin1,989434.0,3419,0
880,880-Kotlas.txt,SOV,Kotlas,Kotlas,wikidata/admin1,989434.0,6657,0
881,881-Karagandy.txt,KAZ,Karagandy,Karagandy,wikidata/admin1,1348468.0,12473,0
882,882-Pavlodar.txt,KAZ,Pavlodar,Pavlodar,wikidata/admin1,756755.0,4778,0
883,883-Kassala.txt,SUD,Kassala,Kassala,wikidata/admin1,2519100.0,4098,1
