state_id,file,owner_2026,loc_name,manpower,civs,mils,docks,infra,finance,services,renewable,extra_slots,category,pop_source,oil,coal,steel,aluminium,tungsten,chromium,copper,graphite,lithium,cobalt,rare_earths,rubber
354,354-Trabzon.txt,TUR,Trabzon,1384005,0,0,0,3,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
355,355-Samsun.txt,TUR,Samsun,2328302,0,0,0,3,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
356,356-Sinop.txt,TUR,Kastamonu,646895,0,0,0,3,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
357,357-New England.txt,USA,New England,15629667,3,3,3,4,1,1,1,6,large_city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
358,358-New York.txt,USA,New York,20263462,9,0,0,4,1,2,1,7,large_city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
359,359-New Jersey.txt,USA,New Jersey,9690295,2,0,0,4,0,1,1,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
360,360-Pennsylvania.txt,USA,Pennsylvania,13339537,8,3,0,4,1,2,1,9,large_city,census/admin,9,6,3,0,0,0,0,0,0,0,0,0
361,361-Maryland.txt,USA,Maryland,7104359,1,0,0,5,2,2,1,2,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
362,362-Virginia.txt,USA,Virginia,8986888,2,2,3,4,0,1,1,5,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
363,363-North Carolina.txt,USA,North Carolina,11266278,6,0,0,4,0,2,1,5,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
364,364-South Carolina.txt,USA,South Carolina,5588077,1,2,0,4,0,1,0,0,city,census/admin,0,0,0,2,0,0,0,0,0,0,0,0
365,365-Georgia.txt,USA,Georgia,11403821,5,3,0,4,0,2,1,7,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
366,366-Florida.txt,USA,Florida,23838250,4,2,0,4,1,2,2,5,large_city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
367,367-Alabama.txt,USA,Alabama,5245584,1,3,1,4,0,1,0,2,city,census/admin,0,0,1,0,0,0,0,0,0,0,0,0
368,368-Tennesse.txt,USA,Tennessee,7347648,1,2,0,4,0,1,1,1,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
369,369-Kentucky.txt,USA,Kentucky,4675707,1,0,0,4,0,1,0,0,large_town,census/admin,0,5,0,2,0,0,0,0,0,0,0,0
370,370-Mississippi.txt,USA,Mississippi,3000653,0,0,2,4,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
371,371-Louisiana.txt,USA,Louisiana,4664948,1,0,0,4,0,1,0,0,large_town,census/admin,34,0,0,0,0,0,0,0,0,0,0,0
372,372-Arkansas.txt,USA,Arkansas,3150655,1,0,0,4,0,1,0,0,large_town,census/admin,0,0,1,0,0,0,0,0,0,0,0,0
373,373-Missouri.txt,USA,Missouri,6339072,1,3,0,4,0,1,1,2,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
374,374-Oklahoma.txt,USA,Oklahoma,4190017,1,0,0,4,0,1,0,0,large_town,census/admin,43,0,0,0,0,0,0,0,0,0,0,0
375,375-Texas.txt,USA,Texas,31914761,12,4,0,5,1,2,2,13,metropolis,census/admin,170,1,0,1,0,0,0,0,0,0,2,0
376,376-New Mexico.txt,USA,New Mexico,2172733,0,0,0,4,0,1,0,0,large_town,census/admin,51,0,0,0,0,0,4,0,0,0,0,0
377,377-Arizona.txt,USA,Arizona,7733575,1,4,0,4,0,1,1,3,city,census/admin,0,0,0,0,0,0,12,0,0,0,0,0
378,378-California.txt,USA,California,40213878,18,3,1,5,1,2,3,18,megalopolis,census/admin,26,0,0,0,1,0,0,0,0,0,6,0
379,379-Nevada.txt,USA,Nevada,3332619,1,0,0,4,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,3,0,1,0,0,0
380,380-Utah.txt,USA,Utah,3523108,1,0,0,4,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,6,0,0,0,0,0
381,381-Wyoming.txt,USA,Wyoming,599335,0,0,0,4,0,0,0,0,rural,census/admin,26,12,0,0,0,0,0,0,0,0,1,0
382,382-Colorado.txt,USA,Colorado,6076408,1,0,0,4,0,1,0,0,city,census/admin,34,0,0,0,0,0,0,0,0,0,0,0
383,383-Kansas.txt,USA,Kansas,3003086,0,0,0,4,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
384,384-Nebraska.txt,USA,Nebraska,2041079,0,0,0,4,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
385,385-Oregon.txt,USA,Oregon,4357561,1,0,0,4,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
386,386-Washington.txt,USA,Washington,8111367,1,1,0,4,0,1,1,0,city,census/admin,0,0,0,2,0,0,0,0,0,0,0,0
387,387-Idaho.txt,USA,Idaho,2041531,0,0,0,4,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
388,388-Montana.txt,USA,Montana,1159909,0,0,0,4,0,0,0,0,town,census/admin,0,4,0,0,0,0,3,0,0,0,0,0
389,389-North Dakota.txt,USA,North Dakota,804671,0,0,0,4,0,0,0,0,town,census/admin,68,0,0,0,0,0,0,0,0,0,0,0
390,390-South Dakota.txt,USA,South Dakota,943107,0,0,0,4,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
391,391-Minnesota.txt,USA,Minnesota,5893567,1,0,0,4,0,1,0,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
392,392-Iowa.txt,USA,Iowa,3283360,1,3,0,4,0,1,0,2,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
393,393-Michigan.txt,USA,Michigan,10284851,9,0,0,4,0,2,1,8,city,census/admin,0,0,2,0,0,0,0,0,0,0,0,0
394,394-Wisconsin.txt,USA,Wisconsin,6049637,1,2,1,4,0,1,0,1,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
395,395-Illinois.txt,USA,Illinois,12946681,11,0,0,4,1,2,1,9,large_city,census/admin,0,5,0,0,0,0,0,0,0,0,0,0
396,396-Indiana.txt,USA,Indiana,7062343,8,2,0,4,0,2,1,9,city,census/admin,0,2,4,1,0,0,0,0,0,0,0,0
397,397-Syktyvkar.txt,SOV,Syktyvkar,308687,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
398,398-Perm.txt,SOV,Perm,2166087,0,2,0,2,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
399,399-Izhevsk.txt,SOV,Udmurtia,1302423,0,2,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
400,400-Kirov.txt,SOV,Kirov,985467,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
401,401-Engels.txt,SOV,Balakovo,1219642,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
402,402-Akhtubinsk.txt,KAZ,Akhtubinsk,1407099,0,0,0,2,0,0,0,0,town,wikidata/admin1,5,0,0,0,0,5,0,0,0,0,0,0
403,403-Kharabali.txt,SOV,Tyumen,3393341,1,0,0,2,0,1,0,0,large_town,wikidata/admin1,187,0,0,0,0,0,0,0,0,0,0,0
404,404-Saykhin.txt,KAZ,Kyzyl Orda,1265354,0,0,0,3,0,1,0,0,town,wikidata/admin1,4,0,0,0,0,4,0,0,0,0,0,0
405,405-Atyrau.txt,UZB,Tashkent,11969381,1,1,0,2,0,1,0,0,city,wikidata/admin1,1,0,0,0,0,0,1,0,0,0,0,0
406,406-Krasnyy Yar.txt,KAZ,Guryev,1045909,0,0,0,2,0,0,0,0,town,wikidata/admin1,3,0,0,0,0,4,0,0,0,0,0,0
407,407-Uralsk.txt,KAZ,Ural'sk,1049098,0,0,0,2,0,0,0,0,town,wikidata/admin1,3,0,0,0,0,4,0,0,0,0,0,0
408,408-Vladivostok.txt,SOV,Vladivostok,1569563,0,0,1,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
409,409-Khabarovsk.txt,SOV,Khabarovsk,1110666,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
410,410-Sistan.txt,PER,Sistan,5864004,0,0,0,1,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,1,0,0,0,0,0
411,411-Hormozgan.txt,PER,Isfahan,3753821,0,3,0,1,0,1,0,1,large_town,wikidata/admin1,0,0,3,0,0,0,0,0,0,0,0,0
412,412-Fars.txt,PER,Fars,10251440,1,0,0,1,0,1,0,0,city,wikidata/admin1,0,0,0,1,0,1,1,0,0,0,0,0
413,413-Khuzestan.txt,PER,Khuzestan,9953983,1,2,0,1,0,1,0,0,city,wikidata/admin1,112,0,2,1,0,1,1,0,0,0,0,0
414,414-Kerman.txt,PER,Kerman,6687504,1,0,0,1,0,1,0,0,city,wikidata/admin1,0,0,0,1,0,1,1,0,0,0,0,0
415,415-South Khorasan.txt,AFG,Herat,3908794,0,0,0,1,0,0,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
416,416-Razavi Khorasan.txt,PER,Khorasan,1482416,0,0,0,1,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
417,417-Golestan.txt,PER,Hamadan,3949083,0,0,0,1,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
418,418-Semnan.txt,PER,Semnan,1484188,0,0,0,1,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
419,419-Azerbaijan.txt,PER,West Azerbaijan,3845303,0,0,0,1,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
420,420-Gilan.txt,PER,Gilan,5347725,0,0,0,1,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,1,0,0,0,0,0
421,421-Kurdistan.txt,PER,Ilam,1007561,0,0,0,1,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
422,422-Ceylon.txt,SRL,Ceylon,23348315,1,1,0,2,0,1,0,0,large_city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,2
423,423-Madras.txt,RAJ,Southern Madras,75573393,3,2,0,4,1,1,1,0,megalopolis,census/admin,1,0,0,0,0,0,0,1,0,0,0,0
424,424-Andra Pradesh.txt,RAJ,Northern Madras,52018049,3,2,1,4,1,1,0,0,megalopolis,census/admin,1,0,3,12,0,0,0,2,0,0,1,0
425,425-Mysore.txt,RAJ,Mysore,66740139,2,2,0,4,1,1,1,0,megalopolis,census/admin,1,0,0,0,0,18,0,0,0,0,0,0
426,426-Orissa.txt,RAJ,Orissa,45147741,1,0,0,4,1,1,0,0,megalopolis,census/admin,1,17,7,23,0,30,0,1,0,0,0,0
427,427-Hyderabad.txt,RAJ,Hyderabad,89314010,2,2,0,4,1,1,1,0,megalopolis,census/admin,2,7,0,0,0,0,0,0,0,0,0,0
428,428-Western Indian States.txt,RAJ,Gujarat,70666030,4,0,0,4,1,2,1,0,megalopolis,census/admin,1,0,0,15,0,0,0,0,0,0,0,0
429,429-Bombay.txt,RAJ,Bombay,125628497,5,1,1,4,1,2,1,1,megalopolis,census/admin,2,0,6,0,0,0,0,0,0,0,0,0
430,430-Bangladesh.txt,BAN,Bangladesh,177818044,6,2,0,2,1,3,0,2,megalopolis,country-wpp2026,0,0,1,0,0,0,0,0,0,0,0,1
431,431-Calcutta.txt,RAJ,West Bengal,98147263,4,0,1,4,1,2,1,0,megalopolis,census/admin,2,20,5,0,0,0,0,0,0,0,0,0
432,432-Assam.txt,RAJ,Assam,49073632,1,0,0,4,1,1,0,0,megalopolis,census/admin,1,0,0,0,0,0,0,0,0,0,0,7
433,433-Rajputana.txt,RAJ,Rajahsthan,80480756,2,0,0,4,1,1,1,0,megalopolis,census/admin,2,0,0,0,0,0,0,0,0,0,0,0
434,434-Arunachal Pradesh.txt,RAJ,Arunachal Pradesh,1570356,0,0,0,3,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
435,435-Bihar.txt,RAJ,Bihar,167831820,4,0,0,4,1,2,2,0,megalopolis,census/admin,3,20,0,0,0,0,0,0,0,0,0,0
436,436-Central Provinces.txt,RAJ,Central Provinces,114832298,3,0,0,4,1,1,1,0,megalopolis,census/admin,2,17,6,0,0,0,0,0,0,0,0,0
437,437-Central Indian Provinces.txt,RAJ,Central India,19629453,1,0,0,3,1,1,0,0,large_city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
438,438-United Provinces.txt,RAJ,United Provinces,247331103,6,1,0,4,1,2,2,2,megalopolis,census/admin,5,0,0,0,0,0,1,0,0,0,0,0
439,439-Delhi.txt,RAJ,Delhi,21592398,1,1,0,4,2,2,0,0,large_city,census/admin,1,0,0,0,0,0,0,0,0,0,0,0
440,440-West Punjab.txt,PAK,West Punjab,92928828,2,4,0,2,1,2,1,0,megalopolis,wikidata/admin1,1,1,1,0,0,1,0,0,0,0,0,0
441,441-Kashmir.txt,RAJ,Jammu and Kashmir,13348028,0,0,0,3,1,1,0,0,large_city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
442,442-Peshawar.txt,PAK,Peshawar,19574845,0,2,0,1,1,1,0,0,large_city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
443,443-Sind.txt,PAK,Sind,40206302,1,2,1,2,1,1,0,0,megalopolis,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
444,444-Baluchistan States.txt,PAK,South Baluchistan,3834891,0,0,0,1,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
445,445-Quetta.txt,PAK,Sibi,1225106,0,0,0,1,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
446,446-Cairo.txt,EGY,Suez,1794371,0,1,0,4,0,1,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
447,447-Alexandria.txt,EGY,Alexandria,35533146,2,1,1,4,0,1,0,0,metropolis,wikidata/admin1,7,0,1,1,0,0,0,0,0,0,0,0
448,448-Tripoli.txt,LBA,Tripoli,1933266,0,0,0,3,0,0,0,0,town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
449,449-Libyan Coast.txt,LNA,El Agheila,52312,0,0,0,1,0,0,0,1,pastoral,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
450,450-Benghasi.txt,LNA,Benghasi,902229,0,1,0,3,0,0,0,0,town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
451,451-Derna.txt,LNA,Derna,225557,0,0,0,2,0,0,0,0,rural,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
452,452-Marsa Matruh.txt,EGY,Matrouh,2928833,0,0,0,3,0,1,0,0,large_town,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
453,453-Sinai.txt,EGY,Sinai,3098828,0,0,0,3,0,1,0,0,large_town,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
454,454-Israel.txt,ISR,Israel,8397063,3,5,0,5,1,2,0,7,city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
455,455-Jordan.txt,JOR,Jordan,11589532,1,2,0,3,0,0,0,0,city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
456,456-Luxor.txt,EGY,Aswan,6535095,0,0,0,3,0,1,0,0,city,wikidata/admin1,1,0,0,1,0,0,0,0,0,0,0,0
457,457-Aswan.txt,EGY,Eastern Desert,3607722,0,0,0,3,0,1,0,0,large_town,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
458,458-Tunisia.txt,TUN,Tunisia,9166740,1,1,0,2,0,0,0,0,city,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
459,459-Western Algeria.txt,ALG,Algiers,23621036,2,1,0,2,0,1,0,0,large_city,wikidata/admin1,0,0,1,0,0,0,0,0,0,0,0,0
460,460-Eastern Algeria.txt,ALG,Constantine,7418566,0,1,0,1,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
461,461-Northern Morocco.txt,MOR,Casablanca,6324658,0,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
462,462-Southern Morocco.txt,MOR,Marrakech,23584538,1,1,0,1,0,1,0,0,large_city,manual/2026,0,0,0,0,0,0,0,0,0,1,0,0
463,463-Alaska.txt,USA,Alaska,748162,0,0,0,4,0,0,0,0,rural,census/admin,43,0,0,0,0,0,0,0,0,0,0,0
464,464-Nova Scotia.txt,CAN,Nova Scotia,779270,0,0,1,5,0,0,0,1,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
465,465-New Brunswick.txt,CAN,New Brunswick,623499,0,0,0,5,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
466,466-Quebec.txt,CAN,Nord du Quebec,6578218,3,1,0,5,0,1,1,2,city,wikidata/admin1,0,1,1,14,0,0,2,1,0,0,0,0
467,467-Manitoba.txt,CAN,Manitoba,40593,0,0,0,4,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
468,468-Nunavut.txt,CAN,Saint Lawrence,8044,0,0,0,4,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
469,469-Saskatchewan.txt,CAN,Saskatchewan,474727,0,0,0,5,0,0,0,0,rural,wikidata/admin1,29,0,0,0,0,0,0,0,0,0,0,0
470,470-Alberta.txt,CAN,Alberta,3426657,2,0,0,5,0,1,0,0,large_town,wikidata/admin1,87,0,0,0,0,0,0,0,0,0,0,0
471,471-Northwestern Canada.txt,CAN,Prince Rupert,3988208,2,0,0,5,0,1,1,1,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
472,472-Northwest Territories.txt,CAN,N.W Territories,33016,0,0,0,4,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
473,473-British Columbia.txt,CAN,British Columbia,4020118,2,0,1,5,0,1,1,2,large_town,wikidata/admin1,8,1,0,7,0,0,3,0,0,0,0,0
474,474-Yucatan.txt,MEX,Yucatan,5205891,0,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
475,475-Chiapas.txt,MEX,Chiapas,11704031,1,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
476,476-Oaxaca.txt,MEX,Oaxaca,8900175,1,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
477,477-Veracruz.txt,MEX,Veracruz,18196758,1,0,0,2,1,1,1,0,large_city,wikidata/admin1,43,0,1,0,0,0,0,0,0,0,0,0
478,478-Nayarit.txt,MEX,Jalisco,17596350,5,0,0,2,1,2,0,2,large_city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
479,479-Tamaulipas.txt,MEX,Tamaulipas,7719902,0,0,0,2,0,1,0,0,city,wikidata/admin1,29,0,0,0,0,0,0,0,0,0,0,0
480,480-Coahuila.txt,MEX,Coahuila,6628024,3,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
481,481-Sinaloa.txt,MEX,Durango,6654458,0,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
482,482-Chihuahua.txt,MEX,Chihuahua,7977575,1,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,6,0,0,0,0,0
483,483-Sonora.txt,MEX,Sonora,6393434,0,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,13,0,0,0,0,0
484,484-Baja California.txt,MEX,Baja California,7437431,0,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
485,485-Guerrero.txt,MEX,Guerrero,7925260,0,0,0,2,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
486,486-Meta.txt,COL,Meta,3514454,0,0,0,2,0,1,0,0,large_town,wikidata/admin1,30,0,0,0,0,0,0,0,0,0,0,0
487,487-Amazinas.txt,BOL,Santa Cruz,6469628,1,0,0,1,0,0,0,0,city,wikidata/admin1,1,0,0,0,2,0,0,0,0,0,0,0
488,488-Bolivar.txt,VEN,Bolivar,3956390,0,0,0,1,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
489,489-Monagas.txt,VEN,Zulia,1731355,0,0,0,1,0,0,0,0,town,wikidata/admin1,30,0,0,0,0,0,0,0,0,0,0,0
490,490-Pastaza.txt,PRU,Pastaza,1088205,0,0,0,2,0,0,0,0,town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
491,491-Loreto.txt,PRU,Loreto,2326376,0,0,0,2,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
492,492-Piura.txt,PRU,Arequipa,3949214,1,0,0,2,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,30,0,0,0,0,0
493,493-La Libertad.txt,COL,La Libertad,39694372,3,0,0,3,1,1,1,0,metropolis,manual/2026,0,3,0,0,0,0,0,0,0,0,0,0
494,494-Ucayali.txt,PRU,Ucayali,1436988,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
495,495-Amazonas.txt,BRA,Amazonas,4538179,0,0,0,3,0,1,0,0,large_town,census/admin,8,0,0,0,0,0,0,0,0,0,0,1
496,496-Para.txt,BRA,Minas Gerais,22163200,2,1,0,3,1,1,1,0,large_city,census/admin,0,0,2,1,0,1,1,3,2,0,0,0
497,497-Maranhao.txt,BRA,Maranhão,7387733,0,0,0,3,0,1,0,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
498,498-Rio Grande.txt,BRA,Rio Grande do Norte,3799406,0,0,0,3,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
499,499-Bahia.txt,BRA,Bahia,15619779,1,0,0,3,1,1,1,0,large_city,census/admin,0,0,0,1,0,1,1,1,0,0,0,0
500,500-Rio de Janerio.txt,BRA,Rio de Janeiro,18363794,2,1,1,4,2,2,1,3,large_city,census/admin,45,0,2,1,0,1,1,0,0,0,0,0
501,501-Saol Paulo.txt,BRA,São Paulo,48547961,6,3,0,4,1,2,3,5,megalopolis,census/admin,0,0,1,3,1,1,2,0,0,0,0,0
502,502-Rio Grande Sul.txt,BRA,Rio Grande do Sul,11820373,1,0,0,3,0,1,1,0,city,census/admin,0,0,0,1,0,0,1,0,0,0,0,0
503,503-Santa Catarina.txt,BRA,Santa Catarina,8443124,0,0,0,3,0,1,0,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
504,504-Iguacu.txt,BRA,Punta Porá,2110781,0,0,0,3,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
505,505-Goias.txt,BRA,Goiás,7598811,0,0,0,3,0,1,0,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
506,506-Northern Chile.txt,CHL,Antofagasta,1266565,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,85,0,13,0,0,0
507,507-Southern Chile.txt,CHL,Magallanes,358791,0,0,0,2,0,0,0,0,rural,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
508,508-Argentine Northwest.txt,ARG,Tucumán,2237138,0,0,0,2,0,1,0,0,large_town,wikidata/admin1,1,0,0,0,0,0,0,0,9,0,0,0
509,509-Gran Chaco.txt,ARG,Chaco Austral,1459207,0,0,0,2,0,0,0,0,town,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
510,510-Mesopotamia.txt,ARG,Región Mesopotámica,4650423,1,0,0,2,0,1,0,0,large_town,manual/2026,3,0,0,1,0,0,0,0,0,0,0,0
511,511-Cuyo.txt,ARG,Mendoza,2639812,0,0,0,2,0,1,0,0,large_town,wikidata/admin1,2,0,0,0,0,0,0,0,0,0,0,0
512,512-Patagonia.txt,ARG,Río Negro,969830,0,0,0,2,0,0,0,0,town,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
513,513-Southern Algeria.txt,ALG,Tlemcen,7502833,1,0,0,1,0,1,0,0,city,wikidata/admin1,46,0,0,0,0,0,0,0,0,0,0,0
514,514-North Africa.txt,ALG,Algerian Desert,9485899,1,0,0,1,0,1,0,0,city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
515,515-Central Africa.txt,NGR,Southern Sahara,3457785,0,0,0,1,0,0,0,0,large_town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
516,516-Northern Siberia.txt,SOV,Dudinka,1534232,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
517,517-Victoria.txt,AST,Victoria,7149101,4,1,0,5,0,2,1,4,city,wikidata/admin1,4,0,0,1,0,0,0,0,0,0,0,0
518,518-Tasmania.txt,AST,Tasmania,545283,0,0,0,5,0,0,0,0,large_island,wikidata/admin1,0,0,0,2,0,0,0,0,0,0,0,0
519,519-South Australia.txt,AST,South Australia,291980,0,0,1,5,0,0,0,1,rural,wikidata/admin1,0,0,0,0,0,0,3,0,3,0,0,0
520,520-Northern Territory.txt,AST,Northern Territory,264966,0,0,0,5,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,1,0
521,521-Queensland.txt,AST,Queensland,3088320,2,2,0,5,0,1,1,3,large_town,wikidata/admin1,2,7,0,3,0,0,3,0,0,0,0,0
522,522-Western Australia.txt,AST,Western Australia,862823,0,0,1,5,0,0,0,0,town,wikidata/admin1,1,2,0,1,0,0,2,0,20,1,1,0
523,523-New Guinea.txt,PNG,Papua,1691420,0,0,0,2,0,0,0,0,town,manual/2026,1,0,0,0,0,0,1,0,0,0,0,0
524,524-Taiwan.txt,FOR,Taiwan,23011292,8,5,2,5,1,3,1,14,large_city,country-wpp2026,0,0,4,0,0,0,0,0,0,0,0,0
525,525-South Korea.txt,KOR,Gyeonggi,25797524,7,5,3,5,1,3,1,12,metropolis,census/admin,0,0,3,0,0,0,0,0,0,0,0,0
526,526-Okinawa.txt,JAP,Okinawa,1457203,0,0,0,5,0,0,0,1,small_island,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
527,527-North Korea.txt,DPK,Pyongan-Hwanghae,11445507,0,7,1,3,0,0,0,4,city,wikidata/admin1,0,1,0,0,1,0,0,1,0,0,0,0
528,528-Nagasaki.txt,JAP,Kitakyūshū,12975098,4,1,2,5,1,2,1,5,large_city,census/admin,0,0,2,0,0,0,0,0,0,0,0,0
529,529-Hiroshima.txt,JAP,San'yo,6986591,3,1,2,5,0,1,1,4,city,census/admin,0,0,3,0,0,0,0,0,0,0,0,0
530,530-Tokushima.txt,JAP,Shikoku,3692912,0,0,0,5,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
531,531-Osaka.txt,JAP,Kansai,21957857,8,2,2,5,1,2,1,10,large_city,census/admin,0,0,3,0,0,0,0,0,0,0,0,0
532,532-Nagoya.txt,JAP,Tokai,9980844,6,3,1,5,0,2,1,9,city,census/admin,0,0,3,0,0,0,0,0,0,0,0,0
533,533-Akita.txt,JAP,Kita-Tohoku,2395403,0,0,0,5,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
